"","observation","trial","load","stimulus_type","ended_on","url_code","trial_type","trial_seq","color_offset","color_angle_test","color_angle_deviation","color_angle_abs_deviation","stimulus_seq"
"1","066af","practice",1,"ongoing","response",2496,"practice",1,-134.214683103928,29.8227467148492,-3.82274671484925,3.82274671484925,1
"2","066af","practice",1,"ongoing","response",2496,"practice",1,167.127299643883,61.4575443450988,-0.457544345098768,0.457544345098768,2
"3","066af","practice",1,"ongoing","response",2496,"practice",1,33.4673247630262,149.090914454898,1.90908554510179,1.90908554510179,3
"4","066af","practice",1,"ongoing","response",2496,"practice",1,-42.3366333578454,-145.76748350906,-18.2325164909405,18.2325164909405,4
"5","066af","practice",1,"ongoing","response",2496,"practice",1,-173.637090592165,51.3629094078348,-6.36290940783488,6.36290940783488,5
"6","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,111.416208838005,46.0911283064546,-7.09112830645461,7.09112830645461,1
"7","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-66.6140400105976,121.550996003498,-7.55099600349808,7.55099600349808,2
"8","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-1.19947619923622,22.7224468858267,12.2775531141733,12.2775531141733,3
"9","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,177.503858844518,150.088824500973,6.91117549902685,6.91117549902685,4
"10","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-28.8603564988655,-92.1628609311253,-3.83713906887465,3.83713906887465,5
"11","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-0.826897044570757,149.593977458753,-11.5939774587529,11.5939774587529,6
"12","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-174.469131781169,89.1227274907611,-5.12272749076101,5.12272749076101,7
"13","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,176.592222382263,112.946494754542,-5.94649475454196,5.94649475454196,8
"14","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-90.1897349683552,132.873012502113,-13.8730125021129,13.8730125021129,9
"15","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,80.1452547154266,88.025104311384,0.974895688616016,0.974895688616016,10
"16","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,34.8348771400428,-66.1544159265413,-0.845584073458667,0.845584073458667,11
"17","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-163.980421611767,133.41607961712,-25.4160796171202,25.4160796171202,12
"18","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,137.630505644367,26.5821071610894,-0.582107161089425,0.582107161089425,13
"19","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-2.21402216178228,-51.7033157321754,-12.2966842678246,12.2966842678246,14
"20","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,4.79735601506999,-118.799291846756,2.79929184675643,2.79929184675643,15
"21","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,100.471415505844,149.469953228797,-14.4699532287973,14.4699532287973,16
"22","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-11.0288122759867,114.721928214493,-1.72192821449335,1.72192821449335,17
"23","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,54.0554449316144,63.0112543440008,-15.0112543440008,15.0112543440008,18
"24","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,132.969436882026,176.916269552578,-9.916269552578,9.916269552578,19
"25","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-75.7832485268672,-0.0474454232398784,8.04744542323988,8.04744542323988,20
"26","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,46.596479977804,-144.496470699871,-5.50352930012946,5.50352930012946,21
"27","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-12.4539012124052,19.4221477900442,-8.42214779004416,8.42214779004416,22
"28","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,88.498215423324,120.271204116186,-11.2712041161864,11.2712041161864,23
"29","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-19.3144190534211,-97.616133161565,-3.38386683843498,3.38386683843498,24
"30","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,18.8221467080136,142.262952045448,-3.26295204544783,3.26295204544783,25
"31","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-95.4434891802153,-67.8945146507139,1.89451465071397,1.89451465071397,26
"32","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,124.615303981257,-164.443043183918,15.4430431839182,15.4430431839182,27
"33","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-140.67830394397,84.3216960560303,2.6783039439697,2.6783039439697,28
"34","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,65.504018995257,-150.55316193609,19.5531619360896,19.5531619360896,29
"35","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,141.278444189716,174.06899584524,-29.0689958452396,29.0689958452396,30
"36","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-142.050608546799,10.7504829997613,-7.75048299976129,7.75048299976129,31
"37","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-173.935485587841,105.535514629978,-11.5355146299779,11.5355146299779,32
"38","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,0.242573695755539,-101.134152340178,-6.86584765982195,6.86584765982195,33
"39","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,29.2422993810267,20.0965111423246,-0.0965111423246299,0.0965111423246299,34
"40","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-1.21929308150249,70.4566913934927,0.543308606507253,0.543308606507253,35
"41","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-173.870975604367,145.932718279489,-4.93271827948934,4.93271827948934,36
"42","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,105.102692332711,-81.4804942525574,-4.51950574744262,4.51950574744262,37
"43","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-5.47425238683283,172.343346487632,-27.3433464876324,27.3433464876324,38
"44","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,163.9619284934,158.039189629746,-5.03918962974615,5.03918962974615,39
"45","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-162.671206142359,118.421744535316,-42.4217445353161,42.4217445353161,40
"46","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-13.5044971027264,36.4806615730504,-8.48066157305038,8.48066157305038,41
"47","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,40.3837648630937,42.1753013203466,-7.17530132034665,7.17530132034665,42
"48","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,174.15374387575,-87.0235847425218,14.0235847425218,14.0235847425218,43
"49","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-20.7031182129724,-143.539487712959,6.53948771295927,6.53948771295927,44
"50","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-73.568109023001,94.717893678051,2.28210632194896,2.28210632194896,45
"51","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,45.9064174568937,107.110156215008,-12.1101562150076,12.1101562150076,46
"52","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-29.2249137059694,-147.504124142708,6.50412414270806,6.50412414270806,47
"53","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,38.1476785651815,58.9553863867508,-5.95538638675077,5.95538638675077,48
"54","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-76.3853432325025,-91.2984289184839,-5.70157108151602,5.70157108151602,49
"55","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-68.769140151107,47.3596357608103,-7.35963576081031,7.35963576081031,50
"56","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,32.4008180583412,-172.232407542432,13.2324075424319,13.2324075424319,51
"57","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-11.5568686839665,77.6631113568279,-7.66311135682793,7.66311135682793,52
"58","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,51.9419110781718,88.0773066936699,-11.0773066936699,11.0773066936699,53
"59","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,158.010252559449,-92.1812046780154,-16.8187953219846,16.8187953219846,54
"60","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-47.6736899042083,7.44679564519197,6.55320435480803,6.55320435480803,55
"61","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,114.625801376448,163.200671609336,-12.2006716093362,12.2006716093362,56
"62","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,83.0530285937734,-85.4651717835505,-8.53482821644945,8.53482821644945,57
"63","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-142.020924965945,85.384665154099,-3.38466515409903,3.38466515409903,58
"64","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-141.49590767038,146.850563233984,-3.85056323398408,3.85056323398408,59
"65","066af","baseline1",1,"ongoing","response",2496,"ongoing",1,-145.075599322875,86.7302036633951,11.2697963366049,11.2697963366049,60
"66","066af","pm",1,"ongoing","response",2496,"ongoing",1,-81.5749930583573,147.330733307017,-10.9872633070171,10.9872633070171,1
"67","066af","pm",1,"ongoing","response",2496,"ongoing",1,-105.797046673558,102.138204749321,0.0775852506793626,0.0775852506793626,2
"68","066af","pm",1,"ongoing","response",2496,"ongoing",1,76.0982662839864,-53.9426407286001,10.7754407286002,10.7754407286002,3
"69","066af","pm",1,"ongoing","response",2496,"ongoing",1,-120.745775159189,-11.7777209792905,-7.5564790207095,7.5564790207095,4
"70","066af","pm",1,"ongoing","response",2496,"ongoing",1,151.391059623693,-112.955306171021,-27.4869638289789,27.4869638289789,5
"71","066af","pm",1,"ongoing","response",2496,"ongoing",1,-0.474132915226249,-147.668411509591,13.3629615095913,13.3629615095913,6
"72","066af","pm",1,"ongoing","response",2496,"ongoing",1,163.304036496671,-91.1917629643006,9.08082296430052,9.08082296430052,7
"73","066af","pm",1,"ongoing","response",2496,"ongoing",1,137.728875017764,-58.6826177309789,7.66741773097897,7.66741773097897,8
"74","066af","pm",1,"ongoing","response",2496,"ongoing",1,-43.0179422085085,1.71994277457202,-6.77024277457201,6.77024277457201,9
"75","066af","pm",1,"ongoing","response",2496,"ongoing",1,-150.200925008465,-62.6088337572008,2.09363375720091,2.09363375720091,10
"76","066af","pm",1,"ongoing","response",2496,"ongoing",1,82.5878672451535,161.26359458515,-10.1442645851503,10.1442645851503,11
"77","066af","pm",1,"ongoing","response",2496,"ongoing",1,-173.638131645729,-65.3127928740892,4.26819287408921,4.26819287408921,12
"78","066af","pm",1,"ongoing","response",2496,"ongoing",1,-36.1620512139278,-61.600448594707,-7.13195140529297,7.13195140529297,13
"79","066af","pm",1,"ongoing","response",2496,"ongoing",1,63.5178712268323,-19.1211932454187,-13.9760067545812,13.9760067545812,14
"80","066af","pm",1,"ongoing","response",2496,"ongoing",1,-175.448668975494,-147.921087267458,-9.32021273254156,9.32021273254156,15
"81","066af","pm",1,"ongoing","response",2496,"ongoing",1,-20.5453142343142,-10.438539623691,-2.07906037630903,2.07906037630903,16
"82","066af","pm",1,"ongoing","response",2496,"ongoing",1,-93.1702250762743,-129.453354340058,10.3132943400585,10.3132943400585,17
"83","066af","pm",1,"prom_spec","response",2496,"prom",1,-68.4079914991351,46.2503485234364,11.7496514765636,11.7496514765636,18
"84","066af","pm",1,"ongoing","response",2496,"ongoing",1,62.8565745276258,175.178813329981,-5.34718332998148,5.34718332998148,19
"85","066af","pm",1,"ongoing","response",2496,"ongoing",1,165.32159374503,-86.271880693229,-4.06645930677098,4.06645930677098,20
"86","066af","pm",1,"ongoing","response",2496,"ongoing",1,97.1925974039399,-59.0041141640902,24.2856141640902,24.2856141640902,21
"87","066af","pm",1,"ongoing","response",2496,"ongoing",1,112.721049248165,-81.710034933464,1.24801493346399,1.24801493346399,22
"88","066af","pm",1,"ongoing","response",2496,"ongoing",1,56.3510350181009,-126.374147247077,4.11109724707728,4.11109724707728,23
"89","066af","pm",1,"ongoing","response",2496,"ongoing",1,-46.762391254998,-77.545748817841,13.6262488178409,13.6262488178409,24
"90","066af","pm",1,"ongoing","response",2496,"ongoing",1,175.878594379243,129.263705531677,-17.4747555316766,17.4747555316766,25
"91","066af","pm",1,"ongoing","response",2496,"ongoing",1,115.023843616194,-132.497864594628,-3.73017540537239,3.73017540537239,26
"92","066af","pm",1,"ongoing","response",2496,"ongoing",1,139.938413441296,-167.661608222019,-6.29942977798066,6.29942977798066,27
"93","066af","pm",1,"ongoing","response",2496,"ongoing",1,-125.448320157799,152.593602128283,-20.0125721282832,20.0125721282832,28
"94","066af","pm",1,"ongoing","response",2496,"ongoing",1,-17.4787063703487,164.654808343444,-17.780998343444,17.780998343444,29
"95","066af","pm",1,"ongoing","response",2496,"ongoing",1,151.29907884106,-73.2815402098238,26.4197402098239,26.4197402098239,30
"96","066af","pm",1,"ongoing","response",2496,"ongoing",1,-9.57850593962459,13.6038340509634,1.36136594903655,1.36136594903655,31
"97","066af","pm",1,"ongoing","response",2496,"ongoing",1,-69.7964584286582,2.46657858965818,3.0810214103418,3.0810214103418,32
"98","066af","pm",1,"ongoing","response",2496,"ongoing",1,-57.2207731904276,-134.146730946028,-22.4836590539718,22.4836590539718,33
"99","066af","pm",1,"ongoing","response",2496,"ongoing",1,46.0987256327002,-32.35981968726,-19.4681803127399,19.4681803127399,34
"100","066af","pm",1,"ongoing","response",2496,"ongoing",1,-128.489862253229,-9.8363289946376,1.68442899463753,1.68442899463753,35
"101","066af","pm",1,"ongoing","response",2496,"ongoing",1,-132.790046079181,-50.2988616317471,-12.531638368253,12.531638368253,36
"102","066af","pm",1,"ongoing","response",2496,"ongoing",1,-77.764567472342,-136.608394013797,-9.64598598620341,9.64598598620341,37
"103","066af","pm",1,"ongoing","response",2496,"ongoing",1,-160.499158879387,-16.3249543950242,17.3976543950241,17.3976543950241,38
"104","066af","pm",1,"ongoing","response",2496,"ongoing",1,103.17382665348,-49.625163191821,2.08826319182094,2.08826319182094,39
"105","066af","pm",1,"ongoing","response",2496,"ongoing",1,-138.130426719652,-119.436265157748,13.7333751577476,13.7333751577476,40
"106","066af","pm",1,"ongoing","response",2496,"ongoing",1,-134.110988423653,12.2043828040011,-13.017482804001,13.017482804001,41
"107","066af","pm",1,"ongoing","response",2496,"ongoing",1,51.371480806842,177.082950826178,18.8985591738218,18.8985591738218,42
"108","066af","pm",1,"ongoing","response",2496,"ongoing",1,-97.216390180231,-90.591510829605,8.80915082960496,8.80915082960496,43
"109","066af","pm",1,"ongoing","response",2496,"ongoing",1,131.685295074872,-88.014271357883,-15.3734786421169,15.3734786421169,44
"110","066af","pm",1,"ongoing","response",2496,"ongoing",1,172.737696560084,-128.756393990446,5.20799399044586,5.20799399044586,45
"111","066af","pm",1,"ongoing","response",2496,"ongoing",1,-34.834491666221,-163.90613635821,-20.2442636417899,20.2442636417899,46
"112","066af","pm",1,"ongoing","response",2496,"ongoing",1,-155.064382184497,-47.9798847567302,4.40878475673026,4.40878475673026,47
"113","066af","pm",1,"ongoing","response",2496,"ongoing",1,101.309666803312,-67.6291129622466,7.27501296224659,7.27501296224659,48
"114","066af","pm",1,"ongoing","response",2496,"ongoing",1,3.301524959874,-132.548355906977,11.3510959069772,11.3510959069772,49
"115","066af","pm",1,"ongoing","response",2496,"ongoing",1,16.2527412366198,-40.1620281308984,11.9288281308984,11.9288281308984,50
"116","066af","pm",1,"ongoing","response",2496,"ongoing",1,-62.9570010842968,107.649671657412,15.9539283425877,15.9539283425877,51
"117","066af","pm",1,"ongoing","response",2496,"ongoing",1,152.256133575215,-47.5123318695236,-1.38616813047645,1.38616813047645,52
"118","066af","pm",1,"ongoing","response",2496,"ongoing",1,119.868475153584,-83.7961167575817,-1.62853324241826,1.62853324241826,53
"119","066af","pm",1,"ongoing","response",2496,"ongoing",1,117.447432120386,117.794074907528,-6.39367490752784,6.39367490752784,54
"120","066af","pm",1,"ongoing","response",2496,"ongoing",1,90.0629779374212,-130.927478315249,8.07133831524902,8.07133831524902,55
"121","066af","pm",1,"ongoing","response",2496,"ongoing",1,121.280634380818,-69.9042694593572,37.8762694593572,37.8762694593572,56
"122","066af","pm",1,"ongoing","response",2496,"ongoing",1,135.131738193848,-50.4243212766925,30.0475212766925,30.0475212766925,57
"123","066af","pm",1,"ongoing","response",2496,"ongoing",1,-42.626621219213,-51.3072212018727,-2.22697879812733,2.22697879812733,58
"124","066af","pm",1,"ongoing","response",2496,"ongoing",1,151.241134700511,-132.438099806609,-22.2043801933914,22.2043801933914,59
"125","066af","pm",1,"ongoing","response",2496,"ongoing",1,80.3837497472672,174.120515083994,-18.6225250839941,18.6225250839941,60
"126","066af","pm",1,"ongoing","response",2496,"ongoing",1,-53.1176413150614,-65.6850410097389,30.7201410097389,30.7201410097389,61
"127","066af","pm",1,"ongoing","response",2496,"ongoing",1,89.2389636608631,155.395573448777,-3.20903344877695,3.20903344877695,62
"128","066af","pm",1,"ongoing","response",2496,"ongoing",1,98.2934735654126,22.0204386070333,-6.92503860703323,6.92503860703323,63
"129","066af","pm",1,"prom_spec","response",2496,"prom",1,134.293749240156,49.9306827965165,8.06931720348348,8.06931720348348,64
"130","066af","pm",1,"ongoing","response",2496,"ongoing",1,-40.659802738465,14.7627007604865,-5.88390076048654,5.88390076048654,65
"131","066af","pm",1,"ongoing","response",2496,"ongoing",1,23.9105965415119,-90.5545209343974,-5.17946906560258,5.17946906560258,66
"132","066af","pm",1,"ongoing","response",2496,"ongoing",1,161.108862351981,-65.5356231080517,31.7567231080517,31.7567231080517,67
"133","066af","pm",1,"ongoing","response",2496,"ongoing",1,-13.9668602373056,-60.9719864111665,-0.197913588833444,0.197913588833444,68
"134","066af","pm",1,"ongoing","response",2496,"ongoing",1,94.567464805857,-167.526258674265,-24.3447513257347,24.3447513257347,69
"135","066af","pm",1,"ongoing","response",2496,"ongoing",1,-91.3577028346848,162.222657413927,6.2684725860729,6.2684725860729,70
"136","066af","pm",1,"ongoing","response",2496,"ongoing",1,-0.489685566162734,155.867678597503,6.46165140249707,6.46165140249707,71
"137","066af","pm",1,"ongoing","response",2496,"ongoing",1,37.0276848943583,-101.223739761032,-11.1765702389681,11.1765702389681,72
"138","066af","pm",1,"ongoing","response",2496,"ongoing",1,-115.326780265725,171.74331003695,2.27939196305033,2.27939196305033,73
"139","066af","pm",1,"ongoing","response",2496,"ongoing",1,-151.12030284636,-72.9516649400629,6.6947649400629,6.6947649400629,74
"140","066af","pm",1,"ongoing","response",2496,"ongoing",1,-101.907847460264,-30.6651063435141,13.9021063435141,13.9021063435141,75
"141","066af","pm",1,"ongoing","response",2496,"ongoing",1,157.803427242922,3.65279606550837,4.19810393449166,4.19810393449166,76
"142","066af","pm",1,"ongoing","response",2496,"ongoing",1,-7.30685084941186,-179.467816949519,1.06604894951874,1.06604894951874,77
"143","066af","pm",1,"ongoing","response",2496,"ongoing",1,-177.611549377814,143.59268662882,8.20875337117991,8.20875337117991,78
"144","066af","pm",1,"ongoing","response",2496,"ongoing",1,61.599912402412,-85.563718097601,-4.70462190239891,4.70462190239891,79
"145","066af","pm",1,"ongoing","response",2496,"ongoing",1,-79.4555167612235,174.521049562732,-12.5575495627324,12.5575495627324,80
"146","066af","pm",1,"ongoing","response",2496,"ongoing",1,82.0992016557453,-82.6786320825582,3.49283208255827,3.49283208255827,81
"147","066af","pm",1,"ongoing","response",2496,"ongoing",1,106.267575000402,-117.83118542452,-1.99630457547994,1.99630457547994,82
"148","066af","pm",1,"ongoing","response",2496,"ongoing",1,113.152899836641,-58.0425632930675,8.23296329306754,8.23296329306754,83
"149","066af","pm",1,"ongoing","response",2496,"ongoing",1,10.5285629765443,160.48282676353,8.45096323647044,8.45096323647044,84
"150","066af","pm",1,"ongoing","response",2496,"ongoing",1,-63.4786489857411,-139.232001836775,8.47745183677534,8.47745183677534,85
"151","066af","pm",1,"ongoing","response",2496,"ongoing",1,-52.4921458056065,142.29591622766,-18.1290362276604,18.1290362276604,86
"152","066af","pm",1,"ongoing","response",2496,"ongoing",1,-24.4243790231185,161.529888435391,-3.52633843539081,3.52633843539081,87
"153","066af","pm",1,"ongoing","response",2496,"ongoing",1,-78.5381672022754,100.736055162518,6.31709483748159,6.31709483748159,88
"154","066af","pm",1,"ongoing","response",2496,"ongoing",1,-72.5028942223757,-43.7234741312445,-19.6460258687555,19.6460258687555,89
"155","066af","pm",1,"prom_spec","response",2496,"prom",1,118.485366905881,51.3733563260402,6.62664367395985,6.62664367395985,90
"156","066af","pm",1,"ongoing","response",2496,"ongoing",1,-115.200783092674,-50.2495485571445,-10.0612514428555,10.0612514428555,91
"157","066af","pm",1,"ongoing","response",2496,"ongoing",1,77.880296143711,-165.1609191355,-11.1171358645005,11.1171358645005,92
"158","066af","pm",1,"ongoing","response",2496,"ongoing",1,-11.5884314939942,-0.579030665319351,-1.21006933468061,1.21006933468061,93
"159","066af","pm",1,"ongoing","response",2496,"ongoing",1,-82.2466240863937,-33.0980440301424,-4.50035596985754,4.50035596985754,94
"160","066af","pm",1,"ongoing","response",2496,"ongoing",1,20.3365184039162,-151.132916638455,-6.46365336154474,6.46365336154474,95
"161","066af","pm",1,"ongoing","response",2496,"ongoing",1,29.6594384953989,-177.412896068293,6.51476806829339,6.51476806829339,96
"162","066af","pm",1,"ongoing","response",2496,"ongoing",1,-172.332426549414,-52.1819064392688,16.7799064392689,16.7799064392689,97
"163","066af","pm",1,"ongoing","response",2496,"ongoing",1,-69.7008634748028,-26.1259105731069,9.37681057310692,9.37681057310692,98
"164","066af","pm",1,"ongoing","response",2496,"ongoing",1,-26.4155676122477,-25.6640550005236,6.34245500052361,6.34245500052361,99
"165","066af","pm",1,"ongoing","response",2496,"ongoing",1,117.796995373328,-42.225606739875,-3.79359326012491,3.79359326012491,100
"166","066af","pm",1,"ongoing","response",2496,"ongoing",1,-85.1986372855988,-130.4035578978,-9.87418210220039,9.87418210220039,101
"167","066af","pm",1,"ongoing","response",2496,"ongoing",1,-93.9894999564964,-39.0706171290313,0.101317129031258,0.101317129031258,102
"168","066af","pm",1,"ongoing","response",2496,"ongoing",1,16.962299093573,-148.731462744486,-13.5523472555137,13.5523472555137,103
"169","066af","pm",1,"ongoing","response",2496,"ongoing",1,50.9291535605705,133.077850267131,-2.0108402671309,2.0108402671309,104
"170","066af","pm",1,"ongoing","response",2496,"ongoing",1,-11.2421064828136,-18.1946361596627,-3.51786384033733,3.51786384033733,105
"171","066af","pm",1,"ongoing","response",2496,"ongoing",1,-86.7805332158046,-175.998650918251,1.18159391825088,1.18159391825088,106
"172","066af","pm",1,"ongoing","response",2496,"ongoing",1,-134.488841683809,-89.7497630537456,29.3792630537456,29.3792630537456,107
"173","066af","pm",1,"ongoing","response",2496,"ongoing",1,-163.632569424765,142.077627081841,-12.6085970818406,12.6085970818406,108
"174","066af","pm",1,"ongoing","response",2496,"ongoing",1,63.5723335645067,-130.55920997836,-22.3351000216404,22.3351000216404,109
"175","066af","pm",1,"prom_spec","response",2496,"prom",1,-89.4117975725088,62.7238722145014,-4.7238722145014,4.7238722145014,110
"176","066af","pm",1,"ongoing","response",2496,"ongoing",1,-50.3435839520442,-118.133854132654,-3.87071586734646,3.87071586734646,111
"177","066af","pm",1,"ongoing","response",2496,"ongoing",1,-157.347883786702,-92.945503450173,-4.90916654982698,4.90916654982698,112
"178","066af","pm",1,"ongoing","response",2496,"ongoing",1,-137.604463591622,131.155662545737,-7.39362254573689,7.39362254573689,113
"179","066af","pm",1,"ongoing","response",2496,"ongoing",1,-8.43157609542041,179.240039685998,5.72298231400225,5.72298231400225,114
"180","066af","pm",1,"ongoing","response",2496,"ongoing",1,-158.320174756843,116.470531233336,-11.0161712333362,11.0161712333362,115
"181","066af","pm",1,"ongoing","response",2496,"ongoing",1,-132.102986662159,164.760193986526,-10.4296939865261,10.4296939865261,116
"182","066af","pm",1,"ongoing","response",2496,"ongoing",1,-72.7250257493308,-108.025056315465,-13.0132136845352,13.0132136845352,117
"183","066af","pm",1,"ongoing","response",2496,"ongoing",1,64.7286455951341,-57.3485597237257,-15.1363402762743,15.1363402762743,118
"184","066af","pm",1,"ongoing","response",2496,"ongoing",1,-5.42642632346082,-124.207283396614,-19.8344466033856,19.8344466033856,119
"185","066af","pm",1,"ongoing","response",2496,"ongoing",1,109.360772440353,151.831786107537,-15.5005461075366,15.5005461075366,120
"186","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,118.490059844415,-136.663931500021,-6.33606849997886,6.33606849997886,61
"187","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,85.8785485290259,155.826682483047,-22.8266824830471,22.8266824830471,62
"188","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,104.402640688133,-89.8440064608325,12.8440064608325,12.8440064608325,63
"189","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,52.2004751673028,104.818411536306,-8.81841153630558,8.81841153630558,64
"190","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,-137.997156874963,-128.879214538659,-9.12078546134114,9.12078546134114,65
"191","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,65.2666472761357,138.584172700582,-21.5841727005823,21.5841727005823,66
"192","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,-91.2411233827599,-131.997926886569,-11.0020731134313,11.0020731134313,67
"193","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,-84.8071630511245,165.822557467583,-12.822557467583,12.822557467583,68
"194","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,80.2280486481476,96.9863722726443,-9.9863722726443,9.9863722726443,69
"195","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,42.728072647229,137.818495253015,10.1815047469852,10.1815047469852,70
"196","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,-7.29982311169849,80.1141999002916,0.885800099708376,0.885800099708376,71
"197","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,6.86350955093405,-135.376215721795,-10.6237842782053,10.6237842782053,72
"198","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,-140.435898127821,99.3860374820598,-6.3860374820598,6.3860374820598,73
"199","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,-120.829007955981,-102.003987848436,-1.99601215156429,1.99601215156429,74
"200","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,-29.2022141687559,28.2341489262641,0.765851073735917,0.765851073735917,75
"201","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,145.1735733902,87.9209758827362,-17.9209758827362,17.9209758827362,76
"202","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,125.075831970638,95.9452984036525,7.05470159634751,7.05470159634751,77
"203","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,82.7461170573059,106.766408993026,19.2335910069742,19.2335910069742,78
"204","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,168.246621626486,108.764506709933,-3.76450670993268,3.76450670993268,79
"205","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,122.583444841429,-75.4852658975537,-12.5147341024463,12.5147341024463,80
"206","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,-39.0520449495428,177.746221168894,16.2537788311057,16.2537788311057,81
"207","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,-92.4927469478933,-85.4681043163726,-10.5318956836275,10.5318956836275,82
"208","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,105.433775993168,22.3024472370888,3.69755276291119,3.69755276291119,83
"209","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,-171.836063878803,-160.085551914313,8.08555191431321,8.08555191431321,84
"210","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,171.149599185397,-77.3107786906164,4.31077869061642,4.31077869061642,85
"211","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,-130.919391054433,179.630364990288,-5.63036499028794,5.63036499028794,86
"212","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,-43.6470494668983,106.118606005289,-9.11860600528917,9.11860600528917,87
"213","066af","baseline2",1,"ongoing","response",2496,"ongoing",1,-116.961791024916,102.664111371936,-17.6641113719356,17.6641113719356,88
